|"id"|"Completado"|"Última página vista"|"Lenguaje inicial"|"Contraseña"|"Municipio "|"Facultad"|"Programa"|"Semestre"|"Genero"|"[¿Cómo califica Usted la Formación Académica impartida por el Programa al que pertenece?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Considera Usted que los conocimientos  adquiridos  en su programa  académico,  son acordes a las necesidades  y expectativas de la región? ] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica la programación de los horarios de clase ?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted  el material bibliográfico existente en su Programa?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted  las ayudas didácticas existentes en su Programa?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la atención del personal administrativo del Programa al que pertenece?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la atención del personal administrativo de la Facultad a la que pertenece?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted el cumplimiento de horarios del personal docente en su Programa Académico?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la metodología de enseñanza de los docentes de su Programa?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted a los docentes de la Universidad en cuanto a dominio de los cursos?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted a los docentes en cuanto a la vocación de servicio?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la gestión de los directivos de la Universidad?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la cantidad actual de computadores en su Facultad?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted la infraestructura de las aulas de clase, auditorios, espacios de estudio y su equipamiento?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"[¿Cómo califica Usted el estado de aseo y mantenimiento de las aulas de clase, auditorios, espacios de estudio y baños de su Facultad?] 
	Marque la opción según corresponda, calificando los siguientes aspectos del Programa al cual usted pertenece, en un rango de 1 a 5 donde:

	5= Excelente  4=Bueno  3= Regular,  2= Malo  1= Muy Malo"|"¿Cómo califica Usted  las prácticas académicas desarrolladas en su Programa?
(si califica menor de 3 explicar por qué)"|"Justifique la respuesta anterior"|"¿De la Formación Académica ofrecida por su Programa que le gustaría que se mejore prioritariamente?"|"
"
468|786|"2015-11-24 11:39:44"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Femenino"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"3=Regular"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"4=Bueno"||"Las horas dedicadas a los estudiantes fuera del aula de clases por parte de algunos profesores, ademas que se mejore y actualice el material bibliográfico que se encuentra en la biblioteca de la universidad como por ejemplo los libros de estadística. "|
469|787|"2015-11-24 11:40:17"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Femenino"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"2=Malo"|"3=Regular"|"4=Bueno"|"4=Bueno"||"mas accesibilidad a las aulas de informática. "|
470|788|"2015-11-24 11:39:59"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Masculino"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"2=Malo"|"la eficiencia en la preparación de las practicas con respecto a los rubros de esta son malos por la gestión por parte del programa "|"enfoque de las materias con un componente mas social y humano "|
471|789|"2015-11-24 11:42:18"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Femenino"|"3=Regular"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"es necesario que los recursos necesarios para las practicas sean óptimos para todos los estudiantes "|"Es necesario que las  materias sean mas practicas "|
472|790|"2015-11-24 11:41:34"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Masculino"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"2=Malo"|"3=Regular"|"5=Excelente"|"5=Excelente"||"La motivación para las prácticas estudiantiles en espacios concernientes en su carrera"|
473|791|"2015-11-24 11:41:23"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Femenino"|"4=Bueno"|"3=Regular"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"||"Practicas"|
474|792|"2015-11-24 11:45:01"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|5|"Masculino"|"5=Excelente"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"2=Malo"|"3=Regular"|"5=Excelente"|"2=Malo"|"porque no tenemos practicas"|"que mejore las aulas de informatica son muy deficientes"|
475|793|"2015-11-24 11:59:55"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|10|"Masculino"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"1=Muy Malo"|"1=Muy Malo"|"2=Malo"|"2=Malo"|"en toda la carrera  desde que he estado se han desarrollado dos o tres practicas nada mas  ...  me parece muy malo por que .. se debería hacer cada semestre .. practicas a obras ... para conocer  y poner en conocimiento desarrollo de obras  procesos constructivos al igual que especificaciones técnicas. "|"que se mejoren practicas, diplomados , y generar varias posibilidades para obtener el titulo de arquitecto . sin que este sistema  al que nos sometemos no sea convertido en un negocio , pagando cursos especiales ...si no que sea para formas personas de valores éticos y de cualidades profesionales ...  como  ademas formar de diplomados o cursos en diferentes  ámbitos .. para salir con algún tipo de experiencia desde la academia . "|
476|794|"2015-11-24 11:42:56"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Femenino"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"||"practicas y formas de aplicación de conocimientos en la region"|
477|795|"2015-11-24 11:42:33"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Masculino"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"5=Excelente"|"5=Excelente"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"||"Me gustaria que se mejora la planta fisica de la  universidad"|
478|796|"2015-11-24 11:45:30"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Femenino"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"3=Regular"|"5=Excelente"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"5=Excelente"|"3=Regular"|"2=Malo"|"5=Excelente"|"4=Bueno"||"Las aulas de clase, deberían ser más amplias y ventiladas  "|
479|797|"2015-11-24 11:46:12"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Femenino"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"5=Excelente"|"5=Excelente"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"2=Malo"|"3=Regular"|"5=Excelente"|"NS/NR"||"que la teoría se de junto con la practica y que no se planteen ejemplos o ejercicios sino conocer todo en el diario o por medio de vídeos que se acerquen mas a la realidad"|
480|798|"2015-11-24 11:45:17"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Masculino"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"5=Excelente"|"5=Excelente"||"los espacios de informática y auditorios dado que son insuficientes para todos los estudiantes"|
481|799|"2015-11-24 11:45:30"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Comercio Internacional"|3|"Femenino"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"||"Mas aulas disponibles "|
482|801|"2015-11-24 11:51:20"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|7|"Masculino"|"4=Bueno"|"2=Malo"|"3=Regular"|"4=Bueno"|"NS/NR"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"2=Malo"|"resulta un optaculo la falta de apoyo economico por parte de la universidad"|"la participacion directa de la academia con la comunidad en general"|
483|802|"2015-11-24 11:48:29"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|5|"Masculino"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"2=Malo"|"3=Regular"|"4=Bueno"|"4=Bueno"||"El acceso a las aulas de informatica"|
484|803|"2015-11-24 11:50:34"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|9|"Femenino"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"||"el acompañamiento de los asesores en el desarrollo de los proyectos "|
485|808|"2015-11-24 12:24:14"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|9|"Femenino"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"2=Malo"|"3=Regular"|"3=Regular"|"3=Regular"|"-Planificación con tiempo sufuciente, para establecer cronogramas. -Desarrollo de prácticas académicas con mayor frecuencia."|"-Creación de grupos de investigación interdisciplinares -Mayor oferta en las temáticas de las electivas"|
486|810|"2015-11-24 15:21:49"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Economía"|10|"Masculino"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"||"Implementar mas áreas instrumentales"|
487|812|"2015-11-24 15:41:53"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Mercadeo"|4|"Femenino"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"1=Muy Malo"|"4=Bueno"||"Las ayudas didácticas. y sería bueno un bloque en el que solo este la FACEA"|
488|814|"2015-11-24 15:34:57"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Economía"|4|"Femenino"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"1=Muy Malo"|"No hay prácticas académicas, creo que debería haber algunas a lo largo de la carrera."|"Me gustaría que cambiaran o que por lo menos guiaran la temática de algunas materias hacia nuestra carrera como por ejemplo filosofía creo que se pierde tiempo y seminario sobre metodología de la investigación 2 es lo mismo que metodología de la investigación 1. Además hay algunos profesores que tienen otros trabajos fuera de la universidad y no asisten a clase "|
489|817|"2015-11-24 15:39:00"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Economía"|10|"Femenino"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"||"que la enseñanza sea mas  practica, que de cierta manera ayude al momento de desempeño en el trabajo que se pueda  adquirir, como manejo de  archivo, manejo de sofwares de empresas y otros"|
490|818|"2015-11-24 15:40:39"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Economía"|2|"Masculino"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"5=Excelente"|"4=Bueno"||"Practicas académicas, existen muchas practicas, congresos, eventos y seminarios a nivel nacional perteneciente al ámbito económico, en ese caso. la universidad de Nariño debe responsabilizarse de ello, para así brindar una mejor formación al estudiante."|
491|819|"2015-11-24 15:41:31"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Masculino"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"1=Muy Malo"|"2=Malo"|"4=Bueno"|"4=Bueno"||"la adecuación de una sala de computo adecuada de acuerdo al numero de estudiantes con equipos adecuados para los programas manejados en arquitectura"|
492|821|"2015-11-24 15:40:56"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Mercadeo"|4|"Femenino"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"no se cuenta con suficiente ayuda economica pra lso estudiantes aparte de que no se cuenta con buenos destinos de practicas "|"las practicas "|
493|822|"2015-11-24 15:46:37"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Femenino"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"||"horarios mejores"|
494|823|"2015-11-24 15:48:00"|1|"es"||"Pasto "|"Facultad de Ingeniería"|"Ingeniería Electrónica"|8|"Masculino"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"2=Malo"|"2=Malo"|"5=Excelente"|"3=Regular"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"2=Malo"|"Los recursos necesarios para el desarrollo de las prácticas son bajos, y las prácticas en laboratorios son difíciles de realizar puesto que los equipos existentes no son suficientes para todos los estudiantes"|"Quisiera que haya una mayor profundidad en la profundización en EOECTRO MEDICINA se cuenta con un profesor muy capaz pero el tiempo me parece poco, se debería empezar desde un semestre anterior."|
495|824|"2015-11-24 15:54:51"|1|"es"||"Pasto "|"Facultad de Ingeniería"|"Ingeniería Electrónica"|8|"Femenino"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"No tenemos practicas como tal, tan solo las de laboratorio y en ningún momento de campo."|"La infraestructura de los laboratorios y el equipo"|
496|825|"2015-11-24 15:46:17"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Femenino"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"||"estructuras, taller de arquitectura"|
497|826|"2015-11-24 15:49:41"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Masculino"|"4=Bueno"|"3=Regular"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"3=Regular"|"5=Excelente"|"NS/NR"|"2=Malo"|"1=Muy Malo"|"3=Regular"|"NS/NR"||"la calidad de las instalaciones es muy baja para ser una universidad reconocida en Colombia se debería mejorar la infraestructura para proporcionar mayor comodidad y confort a los estudiantes sobre todo de la facultad de arquitectura"|
498|827|"2015-11-24 15:52:44"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Masculino"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"3=Regular"|"4=Bueno"|"3=Regular"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"||"deberia mejorar las aulas de clase y hacer que sean mas amenas para la hora de recibir clases"|
499|828|"2015-11-24 15:53:03"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Masculino"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"||"."|
500|829|"2015-11-24 15:53:42"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|3|"Masculino"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"2=Malo"|"4=Bueno"|"3=Regular"|"2=Malo"||"SERIA MUY BUENO QUE SE HAGAN MAS ASESORÍAS  "|
501|830|"2015-11-24 16:00:08"|1|"es"||"Pasto "|"Facultad de Ciencias Económicas y Administratívas"|"Economía"|10|"Masculino"|"4=Bueno"|"3=Regular"|"3=Regular"|"5=Excelente"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"4=Bueno"|"2=Malo"|"Para realizar una practica los estudiantes se tienen que encargarse de la mayoría de las gestiones, mientras que la administración del programa ofrece muy poca ayuda, ocasionando que a veces no se produzca la practica "|"Se necesita mejorar la parte econometrica"|
502|836|"2015-11-24 16:02:14"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Femenino"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"3=Regular"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"||"las clases didacticas"|
503|837|"2015-11-24 16:01:20"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|9|"Masculino"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"3=Regular"|"4=Bueno"|"3=Regular"|"1=Muy Malo"|"1=Muy Malo"|"1=Muy Malo"|"NS/NR"||"nuevos medios de aprobación de taller y mejor infraestructura física"|
504|838|"2015-11-24 16:01:42"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Masculino"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"5=Excelente"|"NS/NR"||"EN CASO LA MATERIA DE IDEACION."|
505|839|"2015-11-24 16:04:04"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Masculino"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"2=Malo"|"2=Malo"|"2=Malo"|"NS/NR"||"Desearía mejorar los sistemas de computación para el uso de los estudiantes en general "|
506|841|"2015-11-24 16:07:12"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Femenino"|"4=Bueno"|"3=Regular"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"|"4=Bueno"||"MEJOR ENGREIMIENTO DE COMPUTADORES "|
507|842|"2015-11-24 16:06:28"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Masculino"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"3=Regular"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"||"aumentar las horas de clases de las materias practicas"|
508|847|"2015-11-24 16:09:27"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Masculino"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"2=Malo"|"4=Bueno"|"3=Regular"|"3=Regular"|"3=Regular"|"3=Regular"|"4=Bueno"|"3=Regular"|"2=Malo"|"2=Malo"|"4=Bueno"|"3=Regular"|"debido a que algunos profesores no prestan una buena ayuda a los estudiantes "|"organizar mejor el programa ajustándose mas a las necesidades de los estudiantes, ademas que los profesores en realidad brinden apoyo a los estudiantes frente a sus dudas"|
509|849|"2015-11-24 16:09:53"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|1|"Masculino"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"3=Regular"|"4=Bueno"||"mejorar la metodología"|
510|851|"2015-11-24 16:20:26"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|3|"Femenino"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"NS/NR"|"3=Regular"|"3=Regular"|"2=Malo"|"3=Regular"|"NS/NR"||"que se realicen practicas en los primeros semenestres"|
511|852|"2015-11-24 16:19:48"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|3|"Masculino"|"4=Bueno"|"5=Excelente"|"3=Regular"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"2=Malo"|"4=Bueno"|"5=Excelente"|"4=Bueno"||"me gustaría que se mejoren la distribución de los horarios "|
512|854|"2015-11-24 16:19:41"|1|"es"||"Pasto "|"Facultad de Artes"|"Arquitectura"|3|"Masculino"|"5=Excelente"|"4=Bueno"|"3=Regular"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"4=Bueno"|"5=Excelente"|"5=Excelente"|"4=Bueno"|"4=Bueno"|"3=Regular"|"4=Bueno"|"4=Bueno"|"4=Bueno"||"se enseñe uso de materiales y tecnica de manufactura para maquetas "|
